trip_id,origin,destination,route,distance_km,popularity_tier,bus_type,capacity,base_price_inr,departure_date,departure_weekday,booking_open_date,booking_window_days,is_holiday_period,weekday_multiplier,price_ratio,final_seats_booked,final_occupancy_pct
2981,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Seater,55,560.0,2026-02-25,Wednesday,2026-02-06,19,False,0.82,0.936,31,56.36
2982,Chennai,Madurai,Chennai -> Madurai,460,2,AC Sleeper,30,1190.0,2025-10-13,Monday,2025-09-22,21,False,0.85,1.125,17,56.67
2983,Pune,Kolhapur,Pune -> Kolhapur,230,2,Volvo AC Semi-Sleeper,40,460.0,2026-06-02,Tuesday,2026-05-18,15,False,0.8,0.976,15,37.5
2984,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Sleeper,32,910.0,2025-11-09,Sunday,2025-10-07,33,False,1.1,1.101,24,75.0
2985,Kolkata,Digha,Kolkata -> Digha,185,3,Non-AC Sleeper,34,290.0,2025-08-12,Tuesday,2025-06-30,43,False,0.8,1.081,14,41.18
2986,Mumbai,Goa,Mumbai -> Goa,590,2,AC Seater,40,950.0,2026-01-24,Saturday,2025-12-26,29,True,1.25,0.947,40,100.0
2987,Delhi,Agra,Delhi -> Agra,230,2,Volvo AC Semi-Sleeper,39,440.0,2026-04-21,Tuesday,2026-04-04,17,False,0.8,0.933,18,46.15
2988,Bangalore,Goa,Bangalore -> Goa,560,3,Non-AC Sleeper,35,820.0,2025-12-15,Monday,2025-11-26,19,False,0.85,1.01,12,34.29
2989,Surat,Mumbai,Surat -> Mumbai,285,2,AC Seater,44,540.0,2026-02-25,Wednesday,2026-01-20,36,False,0.82,1.115,19,43.18
2990,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,Non-AC Seater,48,280.0,2026-04-06,Monday,2026-03-15,22,False,0.85,1.067,21,43.75
2991,Chennai,Madurai,Chennai -> Madurai,460,2,Volvo AC Semi-Sleeper,38,870.0,2025-12-06,Saturday,2025-11-12,24,False,1.25,0.923,30,78.95
2992,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,AC Sleeper,29,1070.0,2025-12-01,Monday,2025-10-30,32,False,0.85,0.93,15,51.72
2993,Mumbai,Pune,Mumbai -> Pune,150,1,AC Sleeper,32,340.0,2026-05-06,Wednesday,2026-03-25,42,False,0.82,0.986,24,75.0
2994,Mumbai,Nashik,Mumbai -> Nashik,170,2,Non-AC Sleeper,33,240.0,2026-04-06,Monday,2026-03-17,20,False,0.85,0.974,16,48.48
2995,Surat,Mumbai,Surat -> Mumbai,285,2,Volvo AC Semi-Sleeper,38,520.0,2026-06-21,Sunday,2026-05-26,26,False,1.1,0.89,29,76.32
2996,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,Volvo AC Semi-Sleeper,41,770.0,2026-05-20,Wednesday,2026-04-16,34,False,0.82,0.939,19,46.34
2997,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,Non-AC Seater,50,300.0,2025-08-24,Sunday,2025-08-03,21,False,1.1,1.143,34,68.0
2998,Delhi,Jaipur,Delhi -> Jaipur,280,1,Volvo AC Semi-Sleeper,39,570.0,2025-11-04,Tuesday,2025-09-21,44,False,0.8,0.993,27,69.23
2999,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,Non-AC Sleeper,35,390.0,2026-05-27,Wednesday,2026-05-03,24,False,0.82,1.076,17,48.57
3000,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,AC Seater,44,640.0,2026-02-16,Monday,2026-01-09,38,False,0.85,1.031,30,68.18
3001,Pune,Nashik,Pune -> Nashik,210,3,AC Seater,44,330.0,2025-08-18,Monday,2025-07-10,39,False,0.85,0.924,22,50.0
3002,Delhi,Jaipur,Delhi -> Jaipur,280,1,Volvo AC Semi-Sleeper,41,610.0,2025-11-24,Monday,2025-10-23,32,False,0.85,1.063,30,73.17
3003,Surat,Mumbai,Surat -> Mumbai,285,2,Non-AC Seater,51,320.0,2025-08-06,Wednesday,2025-07-22,15,False,0.82,1.069,21,41.18
3004,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,Non-AC Sleeper,35,370.0,2025-09-01,Monday,2025-08-05,27,False,0.85,0.928,23,65.71
3005,Chennai,Madurai,Chennai -> Madurai,460,2,Volvo AC Semi-Sleeper,40,840.0,2025-09-27,Saturday,2025-09-02,25,False,1.25,0.891,23,57.5
3006,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,AC Seater,43,470.0,2025-11-04,Tuesday,2025-09-22,43,False,0.8,1.106,25,58.14
3007,Delhi,Jaipur,Delhi -> Jaipur,280,1,AC Sleeper,29,640.0,2025-08-07,Thursday,2025-07-15,23,False,0.95,0.994,21,72.41
3008,Surat,Mumbai,Surat -> Mumbai,285,2,AC Seater,42,540.0,2026-05-27,Wednesday,2026-04-23,34,False,0.82,1.115,20,47.62
3009,Mumbai,Goa,Mumbai -> Goa,590,2,Non-AC Seater,54,650.0,2026-01-17,Saturday,2025-12-04,44,False,1.25,1.049,50,92.59
3010,Mumbai,Nashik,Mumbai -> Nashik,170,2,Volvo AC Semi-Sleeper,39,370.0,2025-10-22,Wednesday,2025-10-03,19,True,0.82,1.062,23,58.97
3011,Kochi,Bangalore,Kochi -> Bangalore,550,3,AC Seater,41,1000.0,2026-03-18,Wednesday,2026-03-02,16,False,0.82,1.07,16,39.02
3012,Chennai,Madurai,Chennai -> Madurai,460,2,Non-AC Sleeper,36,730.0,2025-10-22,Wednesday,2025-09-23,29,True,0.82,1.094,20,55.56
3013,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,Non-AC Seater,56,510.0,2026-04-15,Wednesday,2026-03-06,40,True,0.82,0.925,43,76.79
3014,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,AC Seater,43,440.0,2025-09-20,Saturday,2025-08-20,31,False,1.25,0.977,34,79.07
3015,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,Non-AC Sleeper,34,380.0,2026-06-04,Thursday,2026-05-15,20,False,0.95,0.953,22,64.71
3016,Kolkata,Digha,Kolkata -> Digha,185,3,Non-AC Seater,48,210.0,2026-02-10,Tuesday,2025-12-29,43,False,0.8,1.081,21,43.75
3017,Pune,Kolhapur,Pune -> Kolhapur,230,2,AC Seater,43,420.0,2025-08-25,Monday,2025-08-07,18,True,0.85,1.074,35,81.4
3018,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Non-AC Sleeper,32,390.0,2025-10-15,Wednesday,2025-09-06,39,False,0.82,1.015,22,68.75
3019,Delhi,Agra,Delhi -> Agra,230,2,Non-AC Seater,54,240.0,2026-02-26,Thursday,2026-01-17,40,False,0.95,0.994,35,64.81
3020,Pune,Nashik,Pune -> Nashik,210,3,AC Sleeper,33,460.0,2025-10-28,Tuesday,2025-09-15,43,False,0.8,0.952,12,36.36
3021,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Non-AC Sleeper,33,710.0,2026-01-19,Monday,2025-12-24,26,False,0.85,0.979,15,45.45
3022,Bangalore,Mysore,Bangalore -> Mysore,145,1,AC Sleeper,33,350.0,2025-12-16,Tuesday,2025-11-08,38,False,0.8,1.049,22,66.67
3023,Bangalore,Goa,Bangalore -> Goa,560,3,Non-AC Sleeper,30,740.0,2025-10-27,Monday,2025-10-06,21,False,0.85,0.911,11,36.67
3024,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,Volvo AC Semi-Sleeper,40,820.0,2026-04-14,Tuesday,2026-03-16,29,True,0.8,1.0,19,47.5
3025,Pune,Nashik,Pune -> Nashik,210,3,Non-AC Sleeper,31,310.0,2026-03-16,Monday,2026-02-26,18,False,0.85,1.018,11,35.48
3026,Kochi,Bangalore,Kochi -> Bangalore,550,3,AC Sleeper,28,1290.0,2026-02-19,Thursday,2026-02-03,16,False,0.95,1.02,8,28.57
3027,Pune,Nashik,Pune -> Nashik,210,3,Volvo AC Semi-Sleeper,40,420.0,2026-02-22,Sunday,2026-01-27,26,False,1.1,0.976,17,42.5
3028,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,Non-AC Seater,52,510.0,2025-11-10,Monday,2025-10-12,29,False,0.85,0.925,32,61.54
3029,Mumbai,Nashik,Mumbai -> Nashik,170,2,Non-AC Seater,50,190.0,2026-05-26,Tuesday,2026-04-29,27,False,0.8,1.064,25,50.0
3030,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,AC Seater,45,730.0,2026-05-04,Monday,2026-04-07,27,False,0.85,1.074,14,31.11
3031,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,Non-AC Seater,52,300.0,2025-12-03,Wednesday,2025-10-25,39,False,0.82,1.143,35,67.31
3032,Kolkata,Digha,Kolkata -> Digha,185,3,Volvo AC Semi-Sleeper,41,350.0,2026-04-29,Wednesday,2026-04-09,20,False,0.82,0.923,18,43.9
3033,Pune,Nashik,Pune -> Nashik,210,3,Volvo AC Semi-Sleeper,38,440.0,2025-09-17,Wednesday,2025-09-02,15,False,0.82,1.022,15,39.47
3034,Bangalore,Goa,Bangalore -> Goa,560,3,AC Seater,41,990.0,2026-01-05,Monday,2025-11-22,44,False,0.85,1.04,20,48.78
3035,Mumbai,Pune,Mumbai -> Pune,150,1,AC Sleeper,34,340.0,2026-01-09,Friday,2025-12-07,33,False,1.15,0.986,33,97.06
3036,Surat,Mumbai,Surat -> Mumbai,285,2,Non-AC Sleeper,34,410.0,2025-09-27,Saturday,2025-08-23,35,False,1.25,0.992,30,88.24
3037,Delhi,Agra,Delhi -> Agra,230,2,AC Seater,44,420.0,2025-08-22,Friday,2025-07-20,33,False,1.15,1.074,26,59.09
3038,Delhi,Jaipur,Delhi -> Jaipur,280,1,AC Sleeper,29,610.0,2026-04-19,Sunday,2026-03-05,45,False,1.1,0.947,29,100.0
3039,Bangalore,Chennai,Bangalore -> Chennai,350,1,AC Sleeper,28,720.0,2026-02-28,Saturday,2026-01-24,35,False,1.25,0.894,24,85.71
3040,Kochi,Bangalore,Kochi -> Bangalore,550,3,Non-AC Seater,56,590.0,2026-05-28,Thursday,2026-05-05,23,False,0.95,1.022,28,50.0
3041,Delhi,Dehradun,Delhi -> Dehradun,250,2,AC Sleeper,32,620.0,2026-05-05,Tuesday,2026-04-03,32,False,0.8,1.078,15,46.88
3042,Kochi,Bangalore,Kochi -> Bangalore,550,3,Non-AC Sleeper,34,770.0,2026-05-29,Friday,2026-04-30,29,False,1.15,0.966,21,61.76
3043,Chennai,Madurai,Chennai -> Madurai,460,2,Volvo AC Semi-Sleeper,39,880.0,2025-10-28,Tuesday,2025-09-28,30,False,0.8,0.933,22,56.41
3044,Delhi,Dehradun,Delhi -> Dehradun,250,2,AC Seater,42,460.0,2026-01-22,Thursday,2026-01-04,18,False,0.95,1.082,28,66.67
3045,Delhi,Jaipur,Delhi -> Jaipur,280,1,AC Seater,45,500.0,2025-10-29,Wednesday,2025-10-11,18,False,0.82,1.05,27,60.0
3046,Delhi,Dehradun,Delhi -> Dehradun,250,2,AC Sleeper,31,570.0,2026-02-19,Thursday,2026-02-01,18,False,0.95,0.991,17,54.84
3047,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,AC Sleeper,31,900.0,2026-06-27,Saturday,2026-05-31,27,False,1.25,1.072,25,80.65
3048,Pune,Kolhapur,Pune -> Kolhapur,230,2,Volvo AC Semi-Sleeper,41,450.0,2026-05-21,Thursday,2026-05-07,14,False,0.95,0.954,26,63.41
3049,Mumbai,Goa,Mumbai -> Goa,590,2,Non-AC Seater,53,570.0,2025-09-04,Thursday,2025-07-31,35,False,0.95,0.92,34,64.15
3050,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,Volvo AC Semi-Sleeper,39,870.0,2025-12-28,Sunday,2025-11-14,44,False,1.1,1.061,23,58.97
3051,Pune,Nashik,Pune -> Nashik,210,3,Non-AC Sleeper,30,320.0,2026-01-09,Friday,2025-12-07,33,False,1.15,1.051,19,63.33
3052,Mumbai,Goa,Mumbai -> Goa,590,2,Non-AC Sleeper,32,860.0,2025-12-31,Wednesday,2025-11-21,40,True,0.82,1.005,22,68.75
3053,Chennai,Madurai,Chennai -> Madurai,460,2,Volvo AC Semi-Sleeper,42,990.0,2026-05-10,Sunday,2026-04-09,31,False,1.1,1.05,38,90.48
3054,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,AC Seater,44,510.0,2026-03-22,Sunday,2026-02-21,29,False,1.1,1.091,35,79.55
3055,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Volvo AC Semi-Sleeper,41,1170.0,2026-05-19,Tuesday,2026-05-04,15,False,0.8,1.001,20,48.78
3056,Mumbai,Nashik,Mumbai -> Nashik,170,2,AC Sleeper,29,420.0,2026-02-23,Monday,2026-02-06,17,False,0.85,1.074,11,37.93
3057,Chennai,Madurai,Chennai -> Madurai,460,2,Non-AC Sleeper,30,720.0,2026-02-18,Wednesday,2026-02-01,17,False,0.82,1.079,15,50.0
3058,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Non-AC Seater,54,270.0,2025-11-02,Sunday,2025-10-15,18,True,1.1,0.97,46,85.19
3059,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,AC Sleeper,33,850.0,2025-09-30,Tuesday,2025-08-29,32,True,0.8,1.013,27,81.82
3060,Kochi,Bangalore,Kochi -> Bangalore,550,3,AC Sleeper,31,1310.0,2025-12-29,Monday,2025-11-24,35,False,0.85,1.036,10,32.26
3061,Pune,Nashik,Pune -> Nashik,210,3,Volvo AC Semi-Sleeper,42,430.0,2025-12-23,Tuesday,2025-11-13,40,True,0.8,0.999,20,47.62
3062,Pune,Nashik,Pune -> Nashik,210,3,AC Seater,43,340.0,2025-09-09,Tuesday,2025-08-10,30,False,0.8,0.952,18,41.86
3063,Delhi,Jaipur,Delhi -> Jaipur,280,1,AC Sleeper,28,650.0,2025-08-06,Wednesday,2025-07-23,14,False,0.82,1.009,17,60.71
3064,Pune,Nashik,Pune -> Nashik,210,3,Non-AC Sleeper,31,280.0,2026-05-23,Saturday,2026-05-04,19,False,1.25,0.92,17,54.84
3065,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Volvo AC Semi-Sleeper,41,1080.0,2026-06-29,Monday,2026-06-13,16,False,0.85,1.054,17,41.46
3066,Delhi,Jaipur,Delhi -> Jaipur,280,1,AC Seater,44,520.0,2026-01-08,Thursday,2025-12-09,30,False,0.95,1.092,34,77.27
3067,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Non-AC Seater,50,680.0,2026-03-25,Wednesday,2026-02-22,31,False,0.82,1.136,26,52.0
3068,Bangalore,Chennai,Bangalore -> Chennai,350,1,Non-AC Sleeper,33,490.0,2026-05-17,Sunday,2026-04-21,26,False,1.1,0.966,31,93.94
3069,Mumbai,Pune,Mumbai -> Pune,150,1,AC Sleeper,32,380.0,2025-12-05,Friday,2025-10-23,43,False,1.15,1.101,31,96.88
3070,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,Non-AC Sleeper,30,620.0,2026-05-09,Saturday,2026-04-01,38,False,1.25,1.069,17,56.67
3071,Kochi,Bangalore,Kochi -> Bangalore,550,3,Non-AC Sleeper,30,850.0,2026-01-13,Tuesday,2025-12-06,38,True,0.8,1.066,17,56.67
3072,Bangalore,Mysore,Bangalore -> Mysore,145,1,AC Seater,40,240.0,2025-10-20,Monday,2025-09-28,22,True,0.85,0.974,34,85.0
3073,Kochi,Bangalore,Kochi -> Bangalore,550,3,AC Sleeper,31,1310.0,2025-09-29,Monday,2025-08-30,30,False,0.85,1.036,12,38.71
3074,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Non-AC Sleeper,35,720.0,2026-03-11,Wednesday,2026-01-27,43,False,0.82,0.993,22,62.86
3075,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,Volvo AC Semi-Sleeper,41,780.0,2025-10-01,Wednesday,2025-09-05,26,True,0.82,1.042,31,75.61
3076,Pune,Kolhapur,Pune -> Kolhapur,230,2,Volvo AC Semi-Sleeper,42,490.0,2025-09-08,Monday,2025-08-16,23,False,0.85,1.039,24,57.14
3077,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,AC Seater,43,1040.0,2025-12-22,Monday,2025-12-04,18,False,0.85,1.073,19,44.19
3078,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,AC Seater,40,650.0,2025-10-01,Wednesday,2025-09-04,27,True,0.82,0.956,16,40.0
3079,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Non-AC Sleeper,35,370.0,2025-09-19,Friday,2025-08-12,38,False,1.15,0.963,31,88.57
3080,Surat,Mumbai,Surat -> Mumbai,285,2,Non-AC Seater,52,320.0,2025-10-08,Wednesday,2025-09-09,29,False,0.82,1.069,29,55.77
3081,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Non-AC Sleeper,35,370.0,2026-02-24,Tuesday,2026-01-10,45,False,0.8,0.963,23,65.71
3082,Bangalore,Chennai,Bangalore -> Chennai,350,1,Volvo AC Semi-Sleeper,42,780.0,2026-03-27,Friday,2026-02-18,37,False,1.15,1.087,35,83.33
3083,Mumbai,Nashik,Mumbai -> Nashik,170,2,Non-AC Seater,48,160.0,2025-08-11,Monday,2025-07-28,14,False,0.85,0.896,30,62.5
3084,Kolkata,Digha,Kolkata -> Digha,185,3,AC Seater,44,320.0,2026-06-05,Friday,2026-04-21,45,False,1.15,1.017,28,63.64
3085,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,Non-AC Seater,51,240.0,2026-02-03,Tuesday,2026-01-14,20,False,0.8,0.914,24,47.06
3086,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,AC Seater,45,1050.0,2025-08-19,Tuesday,2025-08-02,17,False,0.8,1.084,22,48.89
3087,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,AC Seater,40,800.0,2026-02-14,Saturday,2026-01-19,26,False,1.25,0.896,28,70.0
3088,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,Non-AC Sleeper,34,380.0,2025-11-23,Sunday,2025-10-31,23,False,1.1,0.953,24,70.59
3089,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,AC Seater,43,460.0,2026-06-08,Monday,2026-05-12,27,False,0.85,0.984,23,53.49
3090,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,AC Sleeper,30,1380.0,2026-03-09,Monday,2026-02-20,17,False,0.85,1.053,14,46.67
3091,Delhi,Jaipur,Delhi -> Jaipur,280,1,Non-AC Seater,53,310.0,2026-04-05,Sunday,2026-03-19,17,False,1.1,1.054,44,83.02
3092,Bangalore,Chennai,Bangalore -> Chennai,350,1,AC Sleeper,30,900.0,2026-06-25,Thursday,2026-06-08,17,False,0.95,1.118,17,56.67
3093,Pune,Nashik,Pune -> Nashik,210,3,Non-AC Seater,53,210.0,2025-12-22,Monday,2025-12-02,20,False,0.85,0.952,15,28.3
3094,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,AC Sleeper,32,580.0,2026-06-06,Saturday,2026-05-04,33,False,1.25,1.009,22,68.75
3095,Kolkata,Digha,Kolkata -> Digha,185,3,Non-AC Sleeper,30,240.0,2026-04-11,Saturday,2026-03-24,18,False,1.25,0.895,19,63.33
3096,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Seater,54,570.0,2025-08-29,Friday,2025-08-13,16,True,1.15,0.952,28,51.85
3097,Kolkata,Digha,Kolkata -> Digha,185,3,AC Seater,40,290.0,2026-03-25,Wednesday,2026-02-09,44,False,0.82,0.922,15,37.5
3098,Delhi,Dehradun,Delhi -> Dehradun,250,2,AC Seater,44,440.0,2025-09-12,Friday,2025-08-22,21,False,1.15,1.035,26,59.09
3099,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,Volvo AC Semi-Sleeper,38,900.0,2025-10-11,Saturday,2025-09-06,35,False,1.25,1.098,22,57.89
3100,Delhi,Agra,Delhi -> Agra,230,2,AC Seater,40,420.0,2025-12-26,Friday,2025-11-26,30,True,1.15,1.074,32,80.0
3101,Pune,Kolhapur,Pune -> Kolhapur,230,2,Non-AC Sleeper,31,340.0,2025-12-19,Friday,2025-11-28,21,False,1.15,1.019,24,77.42
3102,Delhi,Dehradun,Delhi -> Dehradun,250,2,Non-AC Sleeper,36,350.0,2025-10-20,Monday,2025-09-16,34,True,0.85,0.966,30,83.33
3103,Mumbai,Goa,Mumbai -> Goa,590,2,AC Sleeper,33,1350.0,2026-03-13,Friday,2026-02-10,31,False,1.15,0.995,30,90.91
3104,Bangalore,Goa,Bangalore -> Goa,560,3,Non-AC Sleeper,35,780.0,2025-11-18,Tuesday,2025-10-29,20,False,0.8,0.961,12,34.29
3105,Bangalore,Mysore,Bangalore -> Mysore,145,1,Non-AC Sleeper,34,190.0,2025-10-29,Wednesday,2025-10-12,17,False,0.82,0.904,23,67.65
3106,Mumbai,Nashik,Mumbai -> Nashik,170,2,AC Seater,44,320.0,2026-01-29,Thursday,2026-01-01,28,False,0.95,1.107,26,59.09
3107,Surat,Mumbai,Surat -> Mumbai,285,2,Non-AC Seater,53,280.0,2026-04-30,Thursday,2026-03-28,33,False,0.95,0.936,34,64.15
3108,Kochi,Bangalore,Kochi -> Bangalore,550,3,AC Seater,43,880.0,2026-04-13,Monday,2026-03-15,29,True,0.85,0.941,21,48.84
3109,Pune,Nashik,Pune -> Nashik,210,3,AC Seater,40,320.0,2026-04-17,Friday,2026-03-27,21,False,1.15,0.896,22,55.0
3110,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Volvo AC Semi-Sleeper,41,590.0,2025-12-03,Wednesday,2025-10-22,42,False,0.82,1.086,22,53.66
3111,Surat,Mumbai,Surat -> Mumbai,285,2,AC Seater,40,520.0,2026-01-21,Wednesday,2026-01-03,18,False,0.82,1.073,15,37.5
3112,Bangalore,Goa,Bangalore -> Goa,560,3,AC Sleeper,28,1220.0,2025-08-08,Friday,2025-07-18,21,False,1.15,0.947,14,50.0
3113,Delhi,Dehradun,Delhi -> Dehradun,250,2,Volvo AC Semi-Sleeper,38,540.0,2026-01-02,Friday,2025-11-25,38,True,1.15,1.054,32,84.21
3114,Kochi,Bangalore,Kochi -> Bangalore,550,3,AC Seater,41,990.0,2025-12-27,Saturday,2025-12-13,14,True,1.25,1.059,25,60.98
3115,Kolkata,Digha,Kolkata -> Digha,185,3,Non-AC Seater,56,180.0,2025-09-23,Tuesday,2025-08-19,35,False,0.8,0.927,24,42.86
3116,Bangalore,Mysore,Bangalore -> Mysore,145,1,AC Seater,42,230.0,2025-10-13,Monday,2025-09-27,16,False,0.85,0.933,30,71.43
3117,Delhi,Dehradun,Delhi -> Dehradun,250,2,AC Sleeper,32,620.0,2025-08-08,Friday,2025-06-25,44,False,1.15,1.078,26,81.25
3118,Kolkata,Digha,Kolkata -> Digha,185,3,AC Seater,44,320.0,2025-11-19,Wednesday,2025-10-15,35,False,0.82,1.017,20,45.45
3119,Kolkata,Digha,Kolkata -> Digha,185,3,AC Sleeper,34,480.0,2026-06-07,Sunday,2026-04-28,40,False,1.1,1.128,20,58.82
3120,Bangalore,Mysore,Bangalore -> Mysore,145,1,AC Sleeper,32,360.0,2025-09-04,Thursday,2025-08-21,14,False,0.95,1.079,18,56.25
3121,Bangalore,Chennai,Bangalore -> Chennai,350,1,Non-AC Sleeper,35,530.0,2026-03-06,Friday,2026-02-06,28,True,1.15,1.044,35,100.0
3122,Bangalore,Goa,Bangalore -> Goa,560,3,AC Sleeper,30,1180.0,2025-12-06,Saturday,2025-11-05,31,False,1.25,0.916,21,70.0
3123,Delhi,Jaipur,Delhi -> Jaipur,280,1,Volvo AC Semi-Sleeper,39,550.0,2026-05-26,Tuesday,2026-05-08,18,False,0.8,0.958,18,46.15
3124,Bangalore,Chennai,Bangalore -> Chennai,350,1,AC Sleeper,33,850.0,2025-09-03,Wednesday,2025-08-04,30,False,0.82,1.056,21,63.64
3125,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,AC Seater,45,480.0,2025-09-11,Thursday,2025-08-08,34,False,0.95,1.065,37,82.22
3126,Delhi,Jaipur,Delhi -> Jaipur,280,1,Volvo AC Semi-Sleeper,39,630.0,2025-09-04,Thursday,2025-07-31,35,False,0.95,1.098,28,71.79
3127,Bangalore,Chennai,Bangalore -> Chennai,350,1,Volvo AC Semi-Sleeper,42,710.0,2026-01-05,Monday,2025-12-09,27,False,0.85,0.99,31,73.81
3128,Kolkata,Digha,Kolkata -> Digha,185,3,AC Seater,45,350.0,2026-02-20,Friday,2026-01-11,40,False,1.15,1.113,23,51.11
3129,Chennai,Madurai,Chennai -> Madurai,460,2,Non-AC Sleeper,31,650.0,2025-10-10,Friday,2025-08-26,45,False,1.15,0.975,27,87.1
3130,Kolkata,Digha,Kolkata -> Digha,185,3,AC Sleeper,30,450.0,2025-08-01,Friday,2025-06-19,43,False,1.15,1.058,18,60.0
3131,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Volvo AC Semi-Sleeper,38,550.0,2026-06-12,Friday,2026-05-24,19,False,1.15,1.012,32,84.21
3132,Chennai,Madurai,Chennai -> Madurai,460,2,AC Seater,45,730.0,2026-06-12,Friday,2026-05-23,20,False,1.15,0.934,29,64.44
3133,Surat,Mumbai,Surat -> Mumbai,285,2,Volvo AC Semi-Sleeper,39,590.0,2026-03-18,Wednesday,2026-02-10,36,False,0.82,1.01,24,61.54
3134,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,Non-AC Sleeper,33,400.0,2026-05-02,Saturday,2026-03-30,33,False,1.25,1.103,22,66.67
3135,Bangalore,Mysore,Bangalore -> Mysore,145,1,Non-AC Sleeper,30,230.0,2026-01-31,Saturday,2025-12-24,38,False,1.25,1.094,24,80.0
3136,Surat,Mumbai,Surat -> Mumbai,285,2,Volvo AC Semi-Sleeper,40,600.0,2025-12-22,Monday,2025-11-30,22,False,0.85,1.027,21,52.5
3137,Delhi,Agra,Delhi -> Agra,230,2,Non-AC Sleeper,36,340.0,2025-10-13,Monday,2025-08-31,43,False,0.85,1.019,21,58.33
3138,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Non-AC Seater,51,560.0,2025-11-22,Saturday,2025-11-04,18,False,1.25,0.936,34,66.67
3139,Delhi,Agra,Delhi -> Agra,230,2,Non-AC Seater,51,220.0,2026-03-25,Wednesday,2026-03-01,24,False,0.82,0.911,33,64.71
3140,Mumbai,Goa,Mumbai -> Goa,590,2,Non-AC Sleeper,36,810.0,2025-12-12,Friday,2025-10-31,42,False,1.15,0.947,30,83.33
3141,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,AC Sleeper,33,640.0,2026-03-27,Friday,2026-02-24,31,False,1.15,1.012,26,78.79
3142,Pune,Nashik,Pune -> Nashik,210,3,Non-AC Sleeper,35,330.0,2026-02-05,Thursday,2026-01-11,25,False,0.95,1.084,14,40.0
3143,Mumbai,Goa,Mumbai -> Goa,590,2,AC Sleeper,28,1500.0,2026-01-28,Wednesday,2026-01-09,19,True,0.82,1.105,20,71.43
3144,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,Non-AC Sleeper,30,820.0,2025-10-13,Monday,2025-08-30,44,False,0.85,1.077,15,50.0
3145,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,AC Sleeper,30,990.0,2025-09-09,Tuesday,2025-08-08,32,False,0.8,1.076,12,40.0
3146,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,AC Sleeper,30,630.0,2026-02-21,Saturday,2026-01-20,32,False,1.25,1.096,20,66.67
3147,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Volvo AC Semi-Sleeper,41,1110.0,2026-03-12,Thursday,2026-02-04,36,False,0.95,0.95,23,56.1
